Condition,Area,M_Mean,M_Min,M_Max,M_Int_Den,M_Raw_Int_Den,A_Mean,A_Min,A_Max,A_Int_Den,A_Raw_Int_Den,M_A_Ratio
CHIP FOG,NA,3853.991,2192,9216,27559888,27559888,27498.124,1696,54032,196639088,196639088,0.14015468837074121
CHIP FOG,NA,3853.991,2192,9216,27559888,27559888,38588.148,7024,65504,147638256,147638256,0.09987499270501399
CHIP FOG,NA,3853.991,2192,9216,27559888,27559888,24424.757,4704,55760,161545344,161545344,0.15779035181394024
CHIP FOG,NA,3853.991,2192,9216,27559888,27559888,19225.587,3120,49968,120390624,120390624,0.2004615515770728
CHIP FOG,NA,4516.726,2544,7264,17280992,17280992,29296.453,3392,65504,181052080,181052080,0.15417313488428103
CHIP FOG,NA,4516.726,2544,7264,17280992,17280992,27498.124,1696,54032,196639088,196639088,0.16425578704932742
CHIP FOG,NA,4516.726,2544,7264,17280992,17280992,38588.148,7024,65504,147638256,147638256,0.11704956661822691
CHIP FOG,NA,4516.726,2544,7264,17280992,17280992,24424.757,4704,55760,161545344,161545344,0.18492409156823952
CHIP FOG,NA,4516.726,2544,7264,17280992,17280992,19225.587,3120,49968,120390624,120390624,0.23493306082149792
CHIP FOG,NA,4293.462,2384,11824,28396960,28396960,29296.453,3392,65504,181052080,181052080,0.14655228057813005
CHIP FOG,NA,4293.462,2384,11824,28396960,28396960,27498.124,1696,54032,196639088,196639088,0.15613654226011928
CHIP FOG,NA,4293.462,2384,11824,28396960,28396960,38588.148,7024,65504,147638256,147638256,0.11126374865152897
CHIP FOG,NA,4293.462,2384,11824,28396960,28396960,24424.757,4704,55760,161545344,161545344,0.1757832022648168
CHIP FOG,NA,4293.462,2384,11824,28396960,28396960,19225.587,3120,49968,120390624,120390624,0.22332020343514092
CHIP FOG,NA,3874.596,1936,6944,24262720,24262720,29296.453,3392,65504,181052080,181052080,0.13225478183314546
CHIP FOG,NA,3874.596,1936,6944,24262720,24262720,27498.124,1696,54032,196639088,196639088,0.14090401221552423
CHIP FOG,NA,3874.596,1936,6944,24262720,24262720,38588.148,7024,65504,147638256,147638256,0.10040896494954875
CHIP FOG,NA,3874.596,1936,6944,24262720,24262720,24424.757,4704,55760,161545344,161545344,0.15863396307279534
CHIP FOG,NA,3874.596,1936,6944,24262720,24262720,19225.587,3120,49968,120390624,120390624,0.20153330038765527
CHIP FOG,NA,4315.795,2224,11616,30741408,30741408,30580.522,3632,61008,217825056,217825056,0.14112888589671557
CHIP FOG,NA,4315.795,2224,11616,30741408,30741408,25492.382,6784,48992,134701744,134701744,0.1692974395252668
CHIP FOG,NA,4315.795,2224,11616,30741408,30741408,44762.072,4384,65504,408991056,408991056,0.09641633658066588
CHIP FOG,NA,4315.795,2224,11616,30741408,30741408,24605.89,2976,65504,202260416,202260416,0.17539682571937046
CHIP FOG,NA,4315.795,2224,11616,30741408,30741408,23576.332,1984,38496,119201936,119201936,0.18305625319494145
CHIP FOG,NA,3803.585,2128,6272,20098144,20098144,30580.522,3632,61008,217825056,217825056,0.12437933531677452
CHIP FOG,NA,3803.585,2128,6272,20098144,20098144,25492.382,6784,48992,134701744,134701744,0.14920477027215423
CHIP FOG,NA,3803.585,2128,6272,20098144,20098144,44762.072,4384,65504,408991056,408991056,0.08497338997176002
CHIP FOG,NA,3803.585,2128,6272,20098144,20098144,24605.89,2976,65504,202260416,202260416,0.15458026513164125
CHIP FOG,NA,3803.585,2128,6272,20098144,20098144,23576.332,1984,38496,119201936,119201936,0.16133065143466763
CHIP FOG,NA,4530.847,2544,11664,41398352,41398352,30580.522,3632,61008,217825056,217825056,0.14816120535810343
CHIP FOG,NA,4530.847,2544,11664,41398352,41398352,25492.382,6784,48992,134701744,134701744,0.17773337148329252
CHIP FOG,NA,4530.847,2544,11664,41398352,41398352,44762.072,4384,65504,408991056,408991056,0.10122067182234101
CHIP FOG,NA,4530.847,2544,11664,41398352,41398352,24605.89,2976,65504,202260416,202260416,0.18413668434671535
CHIP FOG,NA,4530.847,2544,11664,41398352,41398352,23576.332,1984,38496,119201936,119201936,0.1921777738793295
CHIP FOG,NA,3837.285,2240,9104,31542480,31542480,30580.522,3632,61008,217825056,217825056,0.12548134397444227
CHIP FOG,NA,3837.285,2240,9104,31542480,31542480,25492.382,6784,48992,134701744,134701744,0.15052673382973783
CHIP FOG,NA,3837.285,2240,9104,31542480,31542480,44762.072,4384,65504,408991056,408991056,0.08572625949933685
CHIP FOG,NA,3837.285,2240,9104,31542480,31542480,24605.89,2976,65504,202260416,202260416,0.1559498559084837
CHIP FOG,NA,3837.285,2240,9104,31542480,31542480,23576.332,1984,38496,119201936,119201936,0.16276005105459154
CHIP FOG,NA,4436.082,2352,9232,22428832,22428832,30580.522,3632,61008,217825056,217825056,0.14506233739240945
CHIP FOG,NA,4436.082,2352,9232,22428832,22428832,25492.382,6784,48992,134701744,134701744,0.17401598642292432
CHIP FOG,NA,4436.082,2352,9232,22428832,22428832,44762.072,4384,65504,408991056,408991056,0.09910358930658975
CHIP FOG,NA,4436.082,2352,9232,22428832,22428832,24605.89,2976,65504,202260416,202260416,0.18028537069782888
CHIP FOG,NA,4436.082,2352,9232,22428832,22428832,23576.332,1984,38496,119201936,119201936,0.18815827669885207
CHIP FOG,NA,3892.946,2240,8416,39151360,39151360,19692.183,2768,34944,198044288,198044288,0.19768991584122492
CHIP FOG,NA,3892.946,2240,8416,39151360,39151360,16961.557,4912,25008,63096992,63096992,0.22951583984890064
CHIP FOG,NA,3892.946,2240,8416,39151360,39151360,24453.496,2352,65504,118037024,118037024,0.15919793227111576
CHIP FOG,NA,3892.946,2240,8416,39151360,39151360,27377.804,6528,65504,190385248,190385248,0.14219350828868524
CHIP FOG,NA,3892.946,2240,8416,39151360,39151360,14279.886,2336,26848,72284784,72284784,0.2726174424641765
CHIP FOG,NA,4142.219,2544,6928,15409056,15409056,19692.183,2768,34944,198044288,198044288,0.2103483905263322
CHIP FOG,NA,4142.219,2544,6928,15409056,15409056,16961.557,4912,25008,63096992,63096992,0.2442121911331607
CHIP FOG,NA,4142.219,2544,6928,15409056,15409056,24453.496,2352,65504,118037024,118037024,0.1693916894336908
CHIP FOG,NA,4142.219,2544,6928,15409056,15409056,27377.804,6528,65504,190385248,190385248,0.15129843869143048
CHIP FOG,NA,4142.219,2544,6928,15409056,15409056,14279.886,2336,26848,72284784,72284784,0.2900736742576236
CHIP FOG,NA,4369.76,2128,7648,21092832,21092832,19692.183,2768,34944,198044288,198044288,0.22190328009850407
CHIP FOG,NA,4369.76,2128,7648,21092832,21092832,16961.557,4912,25008,63096992,63096992,0.2576272921171093
CHIP FOG,NA,4369.76,2128,7648,21092832,21092832,24453.496,2352,65504,118037024,118037024,0.17869673931285737
CHIP FOG,NA,4369.76,2128,7648,21092832,21092832,27377.804,6528,65504,190385248,190385248,0.1596095873869212
CHIP FOG,NA,4369.76,2128,7648,21092832,21092832,14279.886,2336,26848,72284784,72284784,0.3060080451622653
CHIP FOG,NA,4686.334,2448,11344,32588768,32588768,19692.183,2768,34944,198044288,198044288,0.23797940533053139
CHIP FOG,NA,4686.334,2448,11344,32588768,32588768,16961.557,4912,25008,63096992,63096992,0.2762914984750515
CHIP FOG,NA,4686.334,2448,11344,32588768,32588768,24453.496,2352,65504,118037024,118037024,0.19164270008672787
CHIP FOG,NA,4686.334,2448,11344,32588768,32588768,27377.804,6528,65504,190385248,190385248,0.1711727500131128
CHIP FOG,NA,4686.334,2448,11344,32588768,32588768,14279.886,2336,26848,72284784,72284784,0.3281772697625177
CHIP FOG,NA,4221.01,2320,8480,21366752,21366752,19692.183,2768,34944,198044288,198044288,0.2143495213303675
CHIP FOG,NA,4221.01,2320,8480,21366752,21366752,16961.557,4912,25008,63096992,63096992,0.24885746043243553
CHIP FOG,NA,4221.01,2320,8480,21366752,21366752,24453.496,2352,65504,118037024,118037024,0.17261376451039967
CHIP FOG,NA,4221.01,2320,8480,21366752,21366752,27377.804,6528,65504,190385248,190385248,0.1541763539544662
CHIP FOG,NA,4221.01,2320,8480,21366752,21366752,14279.886,2336,26848,72284784,72284784,0.29559129533667144
CHIP FOG,NA,4137.873,2384,9584,24053456,24053456,26932.159,3120,53920,156556640,156556640,0.1536405974730804
CHIP FOG,NA,4137.873,2384,9584,24053456,24053456,25992.45,4144,56640,164038352,164038352,0.15919518937229848
CHIP FOG,NA,4137.873,2384,9584,24053456,24053456,36552.412,5904,64224,311682416,311682416,0.11320382906605451
CHIP FOG,NA,4137.873,2384,9584,24053456,24053456,25743.851,2592,65504,221422864,221422864,0.1607324793792506
CHIP FOG,NA,4137.873,2384,9584,24053456,24053456,25417.706,5872,39264,86521872,86521872,0.1627949036785617
CHIP FOG,NA,3765,2144,7088,23760912,23760912,26932.159,3120,53920,156556640,156556640,0.13979569926050117
CHIP FOG,NA,3765,2144,7088,23760912,23760912,25992.45,4144,56640,164038352,164038352,0.14484975444792622
CHIP FOG,NA,3765,2144,7088,23760912,23760912,36552.412,5904,64224,311682416,311682416,0.10300277858544603
CHIP FOG,NA,3765,2144,7088,23760912,23760912,25743.851,2592,65504,221422864,221422864,0.1462485158106299
CHIP FOG,NA,3765,2144,7088,23760912,23760912,25417.706,5872,39264,86521872,86521872,0.14812509043892474
CHIP FOG,NA,4344.539,2144,9264,37045888,37045888,26932.159,3120,53920,156556640,156556640,0.16131417462669814
CHIP FOG,NA,4344.539,2144,9264,37045888,37045888,25992.45,4144,56640,164038352,164038352,0.16714619052840343
CHIP FOG,NA,4344.539,2144,9264,37045888,37045888,36552.412,5904,64224,311682416,311682416,0.11885779247618461
CHIP FOG,NA,4344.539,2144,9264,37045888,37045888,25743.851,2592,65504,221422864,221422864,0.1687602604598667
CHIP FOG,NA,4344.539,2144,9264,37045888,37045888,25417.706,5872,39264,86521872,86521872,0.17092569250741982
CHIP FOG,NA,4116.145,2272,9712,35402960,35402960,26932.159,3120,53920,156556640,156556640,0.1528338296235367
CHIP FOG,NA,4116.145,2272,9712,35402960,35402960,25992.45,4144,56640,164038352,164038352,0.1583592543219281
CHIP FOG,NA,4116.145,2272,9712,35402960,35402960,36552.412,5904,64224,311682416,311682416,0.11260939496961242
CHIP FOG,NA,4116.145,2272,9712,35402960,35402960,25743.851,2592,65504,221422864,221422864,0.15988847200832543
CHIP FOG,NA,4116.145,2272,9712,35402960,35402960,25417.706,5872,39264,86521872,86521872,0.1619400665032478
CHIP FOG,NA,5035.967,2384,10032,17142432,17142432,26932.159,3120,53920,156556640,156556640,0.18698712568866088
CHIP FOG,NA,5035.967,2384,10032,17142432,17142432,25992.45,4144,56640,164038352,164038352,0.19374729969664267
CHIP FOG,NA,5035.967,2384,10032,17142432,17142432,36552.412,5904,64224,311682416,311682416,0.13777386291224777
CHIP FOG,NA,5035.967,2384,10032,17142432,17142432,25743.851,2592,65504,221422864,221422864,0.19561824685824974
CHIP FOG,NA,5035.967,2384,10032,17142432,17142432,25417.706,5872,39264,86521872,86521872,0.19812830473371593
CHIP FOG,NA,4956.703,2496,9984,28917408,28917408,39819.65,8064,65504,232307840,232307840,0.12447881887460087
CHIP FOG,NA,4956.703,2496,9984,28917408,28917408,18394.547,1856,47792,93370720,93370720,0.2694658911687252
CHIP FOG,NA,4956.703,2496,9984,28917408,28917408,33787.091,1568,65504,228299376,228299376,0.1467040474126642
CHIP FOG,NA,4956.703,2496,9984,28917408,28917408,30246.918,5616,55632,253317936,253317936,0.16387464666648022
CHIP FOG,NA,4956.703,2496,9984,28917408,28917408,16237.84,2096,29584,127158528,127158528,0.3052563025624098
CHIP FOG,NA,3846.537,2208,6304,19525024,19525024,39819.65,8064,65504,232307840,232307840,0.09659896558608626
CHIP FOG,NA,3846.537,2208,6304,19525024,19525024,18394.547,1856,47792,93370720,93370720,0.20911289633824634
CHIP FOG,NA,3846.537,2208,6304,19525024,19525024,33787.091,1568,65504,228299376,228299376,0.11384635037091533
CHIP FOG,NA,3846.537,2208,6304,19525024,19525024,30246.918,5616,55632,253317936,253317936,0.12717120468273824
CHIP FOG,NA,3846.537,2208,6304,19525024,19525024,16237.84,2096,29584,127158528,127158528,0.2368872337700088
CHIP FOG,NA,4602.078,2288,11968,31096240,31096240,39819.65,8064,65504,232307840,232307840,0.11557303994384682
CHIP FOG,NA,4602.078,2288,11968,31096240,31096240,18394.547,1856,47792,93370720,93370720,0.2501870798992767
CHIP FOG,NA,4602.078,2288,11968,31096240,31096240,33787.091,1568,65504,228299376,228299376,0.13620817489141046
CHIP FOG,NA,4602.078,2288,11968,31096240,31096240,30246.918,5616,55632,253317936,253317936,0.1521503116449749
CHIP FOG,NA,4602.078,2288,11968,31096240,31096240,16237.84,2096,29584,127158528,127158528,0.283416883033704
CHIP FOG,NA,3942.154,2192,7344,33015536,33015536,39819.65,8064,65504,232307840,232307840,0.09900021722943321
CHIP FOG,NA,3942.154,2192,7344,33015536,33015536,18394.547,1856,47792,93370720,93370720,0.21431101293225652
CHIP FOG,NA,3942.154,2192,7344,33015536,33015536,33787.091,1568,65504,228299376,228299376,0.11667633653338194
CHIP FOG,NA,3942.154,2192,7344,33015536,33015536,30246.918,5616,55632,253317936,253317936,0.13033241932285464
CHIP FOG,NA,3942.154,2192,7344,33015536,33015536,16237.84,2096,29584,127158528,127158528,0.24277576327885975
CHIP FOG,NA,3925.472,2128,7152,30740368,30740368,39819.65,8064,65504,232307840,232307840,0.09858127833870965
CHIP FOG,NA,3925.472,2128,7152,30740368,30740368,18394.547,1856,47792,93370720,93370720,0.21340411373000925
CHIP FOG,NA,3925.472,2128,7152,30740368,30740368,33787.091,1568,65504,228299376,228299376,0.11618259766725701
CHIP FOG,NA,3925.472,2128,7152,30740368,30740368,30246.918,5616,55632,253317936,253317936,0.1297808920565064
CHIP FOG,NA,3925.472,2128,7152,30740368,30740368,16237.84,2096,29584,127158528,127158528,0.2417484098870293
CHIP FOG,NA,4922.218,2496,11776,39894576,39894576,26818.971,4640,49664,217367760,217367760,0.18353493129919116
CHIP FOG,NA,4922.218,2496,11776,39894576,39894576,15506.982,4592,32192,58321760,58321760,0.31741946950089966
CHIP FOG,NA,4922.218,2496,11776,39894576,39894576,35168.219,4336,60880,197750896,197750896,0.13996210612769444
CHIP FOG,NA,4922.218,2496,11776,39894576,39894576,22128.6,5040,64080,138635680,138635680,0.22243693681480076
CHIP FOG,NA,4922.218,2496,11776,39894576,39894576,18378.859,2192,33296,66807152,66807152,0.26781956377161387
CHIP FOG,NA,3918.451,2240,7952,14737296,14737296,26818.971,4640,49664,217367760,217367760,0.1461074326826335
CHIP FOG,NA,3918.451,2240,7952,14737296,14737296,15506.982,4592,32192,58321760,58321760,0.252689465945082
CHIP FOG,NA,3918.451,2240,7952,14737296,14737296,35168.219,4336,60880,197750896,197750896,0.11142022858763477
CHIP FOG,NA,3918.451,2240,7952,14737296,14737296,22128.6,5040,64080,138635680,138635680,0.17707631752573594
CHIP FOG,NA,3918.451,2240,7952,14737296,14737296,18378.859,2192,33296,66807152,66807152,0.2132042582186413
CHIP FOG,NA,4893.297,2288,10304,27515008,27515008,26818.971,4640,49664,217367760,217367760,0.18245655286326978
CHIP FOG,NA,4893.297,2288,10304,27515008,27515008,15506.982,4592,32192,58321760,58321760,0.3155544386393174
CHIP FOG,NA,4893.297,2288,10304,27515008,27515008,35168.219,4336,60880,197750896,197750896,0.13913974432427187
CHIP FOG,NA,4893.297,2288,10304,27515008,27515008,22128.6,5040,64080,138635680,138635680,0.2211299856294569
CHIP FOG,NA,4893.297,2288,10304,27515008,27515008,18378.859,2192,33296,66807152,66807152,0.2662459622765483
CHIP FOG,NA,3989.498,2240,8240,24994208,24994208,26818.971,4640,49664,217367760,217367760,0.14875656489579708
CHIP FOG,NA,3989.498,2240,8240,24994208,24994208,15506.982,4592,32192,58321760,58321760,0.2572710795691902
CHIP FOG,NA,3989.498,2240,8240,24994208,24994208,35168.219,4336,60880,197750896,197750896,0.11344043325025928
CHIP FOG,NA,3989.498,2240,8240,24994208,24994208,22128.6,5040,64080,138635680,138635680,0.18028695895809044
CHIP FOG,NA,3989.498,2240,8240,24994208,24994208,18378.859,2192,33296,66807152,66807152,0.21706994977218116
CHIP FOG,NA,5622.88,2592,11424,20439168,20439168,26818.971,4640,49664,217367760,217367760,0.20966054215875768
CHIP FOG,NA,5622.88,2592,11424,20439168,20439168,15506.982,4592,32192,58321760,58321760,0.3626031164542527
CHIP FOG,NA,5622.88,2592,11424,20439168,20439168,35168.219,4336,60880,197750896,197750896,0.15988526459073746
CHIP FOG,NA,5622.88,2592,11424,20439168,20439168,22128.6,5040,64080,138635680,138635680,0.2541001238216607
CHIP FOG,NA,5622.88,2592,11424,20439168,20439168,18378.859,2192,33296,66807152,66807152,0.3059428226746829
CHIP FOG,NA,4698.874,2400,10448,22747248,22747248,27325.442,6640,56576,132282464,132282464,0.17195967040533142
CHIP FOG,NA,4698.874,2400,10448,22747248,22747248,26743.23,2144,64464,101196384,101196384,0.17570330883741417
CHIP FOG,NA,4698.874,2400,10448,22747248,22747248,28929.077,6736,65504,241876016,241876016,0.16242737367666446
CHIP FOG,NA,4698.874,2400,10448,22747248,22747248,20258.461,4304,42960,135002384,135002384,0.2319462470520342
CHIP FOG,NA,4698.874,2400,10448,22747248,22747248,15297.472,2784,31168,96465856,96465856,0.3071667004848906
CHIP FOG,NA,4168.368,2272,8064,15773104,15773104,27325.442,6640,56576,132282464,132282464,0.15254530923964563
CHIP FOG,NA,4168.368,2272,8064,15773104,15773104,26743.23,2144,64464,101196384,101196384,0.15586628840270977
CHIP FOG,NA,4168.368,2272,8064,15773104,15773104,28929.077,6736,65504,241876016,241876016,0.14408921515193865
CHIP FOG,NA,4168.368,2272,8064,15773104,15773104,20258.461,4304,42960,135002384,135002384,0.20575936148357965
CHIP FOG,NA,4168.368,2272,8064,15773104,15773104,15297.472,2784,31168,96465856,96465856,0.27248737569187903
CHIP FOG,NA,4040.623,2192,7648,33783648,33783648,27325.442,6640,56576,132282464,132282464,0.14787036198719128
CHIP FOG,NA,4040.623,2192,7648,33783648,33783648,26743.23,2144,64464,101196384,101196384,0.15108956547133612
CHIP FOG,NA,4040.623,2192,7648,33783648,33783648,28929.077,6736,65504,241876016,241876016,0.13967341578163728
CHIP FOG,NA,4040.623,2192,7648,33783648,33783648,20258.461,4304,42960,135002384,135002384,0.19945360113979044
CHIP FOG,NA,4040.623,2192,7648,33783648,33783648,15297.472,2784,31168,96465856,96465856,0.2641366495065329
CHIP FOG,NA,4199.784,2176,9424,27987360,27987360,27325.442,6640,56576,132282464,132282464,0.1536950070194656
CHIP FOG,NA,4199.784,2176,9424,27987360,27987360,26743.23,2144,64464,101196384,101196384,0.15704101561404513
CHIP FOG,NA,4199.784,2176,9424,27987360,27987360,28929.077,6736,65504,241876016,241876016,0.1451751813581885
CHIP FOG,NA,4199.784,2176,9424,27987360,27987360,20258.461,4304,42960,135002384,135002384,0.2073101209415661
CHIP FOG,NA,4199.784,2176,9424,27987360,27987360,15297.472,2784,31168,96465856,96465856,0.2745410483509955
CHIP FOG,NA,3799.117,2208,6416,23957232,23957232,27325.442,6640,56576,132282464,132282464,0.13903222498651624
CHIP FOG,NA,3799.117,2208,6416,23957232,23957232,26743.23,2144,64464,101196384,101196384,0.1420590183010803
CHIP FOG,NA,3799.117,2208,6416,23957232,23957232,28929.077,6736,65504,241876016,241876016,0.13132520612392853
CHIP FOG,NA,3799.117,2208,6416,23957232,23957232,20258.461,4304,42960,135002384,135002384,0.18753235993592998
CHIP FOG,NA,3799.117,2208,6416,23957232,23957232,15297.472,2784,31168,96465856,96465856,0.24834933510582666
CHIP FOG,NA,4442.094,2416,12080,21215440,21215440,21282.998,4208,57728,101647600,101647600,0.2087156142193877
CHIP FOG,NA,4442.094,2416,12080,21215440,21215440,22259.413,2384,40816,59788784,59788784,0.19956024896074304
CHIP FOG,NA,4442.094,2416,12080,21215440,21215440,22367.153,4096,56304,94590688,94590688,0.1985989902246388
